,Time,Flux
10732,1945.3376248513707,'5319.76'
10733,1945.3390137656775,'5311.6973'
10734,1945.3404026799844,'5305.811'
10735,1945.3417915942905,'5332.19'
10736,1945.3431805085966,'5330.212'
10737,1945.3445694229029,'5319.803'
10738,1945.3459583372671,'5346.7666'
10739,1945.3473472515734,'5305.861'
10740,1945.3487361658795,'5332.996'
10741,1945.3501250802447,'5317.8584'
10742,1945.3515139945514,'5314.4233'
10743,1945.3529029088575,'5311.655'
10744,1945.354291823222,'5279.683'
10745,1945.355680737528,'5325.6147'
10746,1945.357069651834,'5332.7266'
10747,1945.3584585661984,'5318.2007'
10748,1945.3598474805046,'5318.5713'
10749,1945.3612363948696,'5298.2227'
10750,1945.3626253091766,'5334.2'
10751,1945.3640142235408,'5314.668'
10752,1945.365403137847,'5331.924'
10753,1945.3667920522114,'5299.279'
10754,1945.368180966576,'5327.473'
10755,1945.369569880882,'5316.66'
10756,1945.3709587952462,'5313.622'
10757,1945.3723477095532,'5324.776'
10758,1945.3737366239181,'5334.076'
10759,1945.3751255382824,'5315.419'
10760,1945.376514452647,'5309.8105'
10761,1945.377903366953,'5324.8066'
10762,1945.3792922813172,'5333.234'
10763,1945.3806811956817,'5334.1943'
10764,1945.382070110046,'5306.182'
10765,1945.3834590243528,'5339.55'
10766,1945.384847938718,'5304.7646'
10767,1945.3862368530822,'5313.0693'
10768,1945.3876257674467,'5311.761'
10769,1945.389014681811,'5329.4106'
10770,1945.3904035961755,'5316.924'
10771,1945.3917925105397,'5310.3604'
10772,1945.393181424904,'5320.6514'
10773,1945.3945703392692,'5317.3735'
10774,1945.3959592536341,'5299.8286'
10775,1945.3973481679986,'5313.5625'
10776,1945.398737082363,'5294.525'
10777,1945.4001259967272,'5328.214'
10778,1945.4015149110915,'5318.2617'
10779,1945.4029038254553,'5313.825'
10780,1945.4042927398195,'5315.127'
10781,1945.405681654243,'5325.2896'
10782,1945.4070705686072,'5322.2593'
10783,1945.4084594829715,'5311.499'
10784,1945.409848397336,'5322.23'
10785,1945.4112373117002,'5321.5596'
10786,1945.412626226123,'5321.9526'
10787,1945.4140151404872,'5316.9336'
10788,1945.4154040548524,'5315.8164'
10789,1945.4167929692755,'5319.5635'
10790,1945.4181818836398,'5299.572'
10791,1945.4195707980043,'5316.0356'
10792,1945.4209597124268,'5319.6846'
10793,1945.422348626791,'5317.3765'
10794,1945.4237375412135,'5321.1772'
10795,1945.425126455578,'5302.3213'
10796,1945.4265153700012,'5289.1675'
10797,1945.4279042843664,'5323.406'
10798,1945.4292931987889,'5324.115'
10799,1945.4306821131531,'5287.491'
10800,1945.4320710275758,'5324.001'
10801,1945.4334599419403,'5299.3926'
10802,1945.4348488563628,'5324.513'
10803,1945.4362377707853,'5312.907'
10804,1945.4376266851505,'5331.5356'
10805,1945.4390155995736,'5323.0806'
10806,1945.440404513996,'5304.7666'
10807,1945.4417934283606,'5321.0825'
10808,1945.443182342783,'5323.7266'
10809,1945.4445712572056,'5315.4355'
10810,1945.4459601716283,'5303.4004'
10811,1945.4473490859925,'5310.6255'
10812,1945.4487380004157,'5326.3735'
10813,1945.450126914839,'5342.6953'
10814,1945.4515158292616,'5305.342'
10815,1945.4529047436843,'5309.03'
10816,1945.4542936581067,'5318.1787'
10817,1945.4556825725294,'5317.924'
10818,1945.457071486952,'5300.243'
10819,1945.4584604013753,'5315.561'
10820,1945.4598493157985,'5316.1646'
10821,1945.461238230221,'5301.7505'
10822,1945.4626271446436,'5331.166'
10823,1945.4640160590661,'5305.368'
10824,1945.4654049734886,'5312.8086'
10825,1945.466793887911,'5306.4224'
10826,1945.4681828023338,'5319.524'
10827,1945.469571716757,'5318.229'
10828,1945.4709606311803,'5330.268'
10829,1945.472349545661,'5333.1167'
10830,1945.4737384600835,'5322.954'
10831,1945.4751273745062,'5318.4614'
10832,1945.4765162889287,'5307.321'
10833,1945.4779052034096,'5328.4956'
10834,1945.479294117832,'5342.628'
10835,1945.4806830322555,'5316.183'
10836,1945.4820719467368,'5335.257'
10837,1945.4834608611593,'5320.168'
10838,1945.484849775582,'5323.5215'
10839,1945.4862386900627,'5321.6733'
10840,1945.4876276044852,'5330.7485'
10841,1945.489016518966,'5320.3877'
10842,1945.4904054333886,'5290.7915'
10843,1945.49179434787,'5303.1577'
10844,1945.4931832622933,'5320.7104'
10845,1945.494572176774,'5307.8447'
10846,1945.4959610911967,'5311.7573'
10847,1945.4973500056774,'5307.317'
10848,1945.4987389201,'5303.023'
10849,1945.5001278345808,'5320.0674'
10850,1945.5015167490615,'5322.293'
10851,1945.5029056634849,'5314.858'
10852,1945.5042945779655,'5313.8145'
10853,1945.5056834924458,'5330.858'
10854,1945.5070724068682,'5320.656'
10855,1945.508461321349,'5305.308'
10856,1945.5098502358296,'5326.346'
10857,1945.5112391503105,'5321.096'
10858,1945.512628064733,'5318.74'
10859,1945.5140169792144,'5314.6'
10860,1945.515405893696,'5326.122'
10861,1945.5167948081767,'5310.4746'
10862,1945.5181837226576,'5318.9585'
10863,1945.5195726371383,'5335.3374'
10864,1945.5209615516192,'5311.017'
10865,1945.5223504660999,'5309.7974'
10866,1945.5237393805814,'5311.3105'
10867,1945.5251282950628,'5327.1226'
10868,1945.5265172095435,'5331.2363'
10869,1945.5279061240244,'5303.1357'
10870,1945.529295038505,'5304.2993'
10871,1945.5306839529858,'5315.6763'
10872,1945.5320728674665,'5315.7373'
10873,1945.5334617819474,'5319.036'
10874,1945.5348506964287,'5310.9077'
10875,1945.5362396109686,'5315.505'
10876,1945.5376285254492,'5317.657'
10877,1945.53901743993,'5303.984'
10878,1945.5404063544108,'5307.0977'
10879,1945.5417952688917,'5323.546'
10880,1945.5431841834306,'5321.178'
10881,1945.5445730979113,'5298.45'
10882,1945.545962012393,'5321.051'
10883,1945.5473509269325,'5298.2803'
10884,1945.5487398414132,'5329.0054'
10885,1945.550128755894,'5315.9395'
10886,1945.551517670433,'5306.6953'
10887,1945.5529065849137,'5328.651'
10888,1945.5542954994528,'5305.203'
10889,1945.5556844139335,'5313.728'
10890,1945.557073328473,'5319.1104'
10891,1945.5584622429546,'5312.868'
10892,1945.5598511574935,'5325.966'
10893,1945.5612400719745,'5328.5293'
10894,1945.5626289865133,'5317.536'
10895,1945.5640179009943,'5315.4736'
10896,1945.5654068155332,'5326.4023'
10897,1945.566795730072,'5337.7417'
10898,1945.5681846445536,'5311.975'
10899,1945.5695735590932,'5323.199'
10900,1945.5709624736323,'5304.323'
10901,1945.572351388113,'5331.5103'
10902,1945.573740302652,'5332.1323'
10903,1945.5751292171908,'5314.3896'
10904,1945.57651813173,'5318.1304'
10905,1945.5779070462695,'5301.7227'
10906,1945.579295960751,'5319.4233'
10907,1945.58068487529,'5321.904'
10908,1945.5820737898289,'5304.721'
10909,1945.583462704368,'5305.8384'
10910,1945.584851618907,'5336.8003'
10911,1945.586240533446,'5315.143'
10912,1945.587629447985,'5311.8833'
10913,1945.5890183625247,'5313.5947'
10914,1945.5904072770643,'5337.56'
10915,1945.5917961916032,'5313.037'
10916,1945.5931851061423,'5320.8457'
10917,1945.5945740206812,'5312.855'
10918,1945.59596293522,'5302.599'
10919,1945.5973518497592,'5319.967'
10920,1945.598740764298,'5324.523'
10921,1945.6001296788377,'5332.7495'
10922,1945.601518593435,'5315.6455'
10923,1945.6029075079732,'5288.184'
10924,1945.6056853370512,'5315.793'
10925,1945.6070742516486,'5317.9966'
10926,1945.6084631661874,'5316.0605'
10927,1945.6098520807263,'5315.385'
10928,1945.6112409952661,'5320.809'
10929,1945.612629909864,'5315.8076'
10930,1945.6140188244028,'5318.374'
10931,1945.6154077390001,'5315.117'
10932,1945.616796653539,'5315.715'
10933,1945.618185568078,'5284.6606'
10934,1945.6195744826753,'5312.763'
10935,1945.6209633972142,'5301.2197'
10936,1945.622352311812,'5316.678'
10937,1945.6237412263517,'5330.2417'
10938,1945.6251301409488,'5327.6294'
10939,1945.626519055488,'5325.967'
10940,1945.627907970085,'5309.8535'
10941,1945.6292968846824,'5301.731'
10942,1945.6306857992213,'5326.709'
10943,1945.6320747138193,'5315.556'
10944,1945.633463628417,'5300.885'
10945,1945.634852542956,'5310.1367'
10946,1945.6362414575533,'5318.88'
10947,1945.6376303721504,'5322.1743'
10948,1945.6390192866893,'5314.162'
10949,1945.6404082012864,'5308.8164'
10950,1945.6417971158837,'5335.7383'
10951,1945.6431860304815,'5328.8916'
10952,1945.6445749450795,'5341.3184'
10953,1945.6459638596184,'5304.0664'
10954,1945.6473527742155,'5312.6724'
10955,1945.6487416888128,'5296.4595'
10956,1945.65013060341,'5317.256'
10957,1945.6515195180073,'5300.232'
10958,1945.6529084326044,'5321.5576'
10959,1945.6542973472024,'5310.8213'
10960,1945.6556862618002,'5309.0483'
10961,1945.6570751763973,'5323.292'
10962,1945.6584640909946,'5344.17'
10963,1945.6598530055917,'5318.417'
10964,1945.6612419201888,'5315.43'
10965,1945.6626308347861,'5323.0273'
10966,1945.6640197493832,'5304.6685'
10967,1945.6654086640392,'5319.893'
10968,1945.6667975786372,'5333.157'
10969,1945.6681864932343,'5329.826'
10970,1945.6695754078314,'5315.844'
10971,1945.6709643224287,'5300.79'
10972,1945.6723532370843,'5348.8066'
10973,1945.6737421516814,'5321.102'
10974,1945.6751310662785,'5322.3667'
10975,1945.6765199809347,'5331.21'
10976,1945.6779088955325,'5316.3906'
10977,1945.6792978101298,'5325.2944'
10978,1945.6806867247851,'5345.3853'
10979,1945.6820756393822,'5312.13'
10980,1945.6834645540375,'5330.565'
10981,1945.6848534686349,'5344.9136'
10982,1945.686242383232,'5314.945'
10983,1945.687631297888,'5315.582'
10984,1945.689020212486,'5333.581'
10985,1945.6904091271413,'5295.715'
10986,1945.6917980417968,'5327.913'
10987,1945.693186956394,'5316.799'
10988,1945.6945758710485,'5302.0527'
10989,1945.6959647856452,'5312.4517'
10990,1945.6973537003014,'5308.7017'
10991,1945.6987426149574,'5314.54'
10992,1945.7001315295545,'5319.266'
10993,1945.70152044421,'5338.3574'
10994,1945.7029093588653,'5317.9414'
10995,1945.7042982735206,'5325.8916'
10996,1945.7056871881177,'5312.317'
10997,1945.7070761027733,'5310.864'
10998,1945.7084650174293,'5323.6455'
10999,1945.7098539320855,'5324.737'
11000,1945.712631761338,'5315.18'
11001,1945.7140206759934,'5328.8677'
11002,1945.7154095906487,'5347.706'
11003,1945.7167985053043,'5321.569'
11004,1945.7181874199596,'5314.435'
11005,1945.7195763346158,'5338.5483'
11006,1945.7209652492718,'5304.46'
11007,1945.722354163927,'5303.2773'
11008,1945.7237430785826,'5291.6987'
11009,1945.725131993238,'5315.7983'
11010,1945.7265209078932,'5322.7104'
11011,1945.727909822607,'5316.07'
11012,1945.7292987372623,'5323.289'
11013,1945.7306876519183,'5317.308'
11014,1945.7320765665745,'5319.539'
11015,1945.7334654812298,'5306.807'
11016,1945.7348543958853,'5313.357'
11017,1945.7362433105989,'5329.1562'
11018,1945.7376322252544,'5331.3257'
11019,1945.7390211399097,'5313.255'
11020,1945.740410054565,'5311.398'
11021,1945.7417989692794,'5306.0728'
11022,1945.7431878839354,'5316.419'
11023,1945.744576798591,'5326.623'
11024,1945.7459657133045,'5329.7827'
11025,1945.7473546279598,'5316.4126'
11026,1945.7487435426733,'5311.7036'
11027,1945.7501324573288,'5333.079'
11028,1945.7515213720424,'5325.103'
11029,1945.7529102866984,'5322.3833'
11030,1945.7542992014128,'5329.8906'
11031,1945.755688116068,'5327.8345'
11032,1945.7570770307818,'5325.8716'
11033,1945.7584659454371,'5329.867'
11034,1945.7598548601509,'5321.481'
11035,1945.7612437748062,'5310.1934'
11036,1945.7626326895206,'5305.6694'
11037,1945.7640216042348,'5330.51'
11038,1945.7654105188901,'5312.0376'
11039,1945.7667994336039,'5322.652'
11040,1945.7681883483174,'5316.5083'
11041,1945.769577263031,'5308.401'
11042,1945.7709661776864,'5314.8906'
11043,1945.7723550924,'5327.207'
11044,1945.7737440071141,'5331.2876'
11045,1945.7751329218286,'5313.9854'
11046,1945.776521836542,'5313.222'
11047,1945.7779107512556,'5336.187'
11048,1945.7792996659111,'5301.325'
11049,1945.7806885806249,'5334.6626'
11050,1945.7820774953384,'5309.354'
11051,1945.783466410052,'5316.365'
11052,1945.7848553247654,'5326.6978'
11053,1945.7862442394792,'5307.5713'
11054,1945.7876331541927,'5326.3286'
11055,1945.7890220689064,'5305.948'
11056,1945.79041098362,'5343.691'
11057,1945.7917998983335,'5325.82'
11058,1945.7931888131054,'5312.59'
11059,1945.794577727819,'5332.431'
11060,1945.7959666425331,'5331.811'
11061,1945.7973555572476,'5313.394'
11062,1945.798744471961,'5295.936'
11063,1945.8001333866748,'5333.1704'
11064,1945.8015223014465,'5297.616'
11065,1945.8029112161603,'5306.332'
11066,1945.8043001308738,'5315.6353'
11067,1945.8056890455873,'5319.6455'
11068,1945.80707796036,'5307.194'
11069,1945.8084668750741,'5308.5405'
11070,1945.809855789788,'5306.9814'
11071,1945.8112447045596,'5310.0234'
11072,1945.8126336192731,'5313.2334'
11073,1945.8140225340449,'5297.907'
11074,1945.8154114487586,'5312.456'
11075,1945.816800363531,'5318.701'
11076,1945.8181892782454,'5353.1626'
11077,1945.8195781930172,'5317.086'
11078,1945.8209671077307,'5310.227'
11079,1945.8223560225026,'5314.1484'
11080,1945.8237449372161,'5317.1406'
11081,1945.825133851988,'5312.411'
11082,1945.8265227667016,'5324.972'
11083,1945.8279116814742,'5324.935'
11084,1945.8293005962466,'5317.0015'
11085,1945.8306895109602,'5337.0127'
11086,1945.832078425732,'5335.146'
11087,1945.8334673405038,'5310.6006'
11088,1945.8348562552756,'5330.448'
11089,1945.8362451699893,'5314.983'
11090,1945.837634084761,'5327.3335'
11091,1945.8390229995334,'5314.501'
11092,1945.840411914306,'5303.405'
11093,1945.8418008290778,'5333.8984'
11094,1945.8431897437913,'5303.413'
11095,1945.8445786585633,'5313.6626'
11096,1945.8459675733352,'5311.6934'
11097,1945.847356488107,'5299.6987'
11098,1945.8487454028786,'5301.2983'
11099,1945.8501343176513,'5317.2646'
11100,1945.8515232324237,'5353.906'
11101,1945.8529121471956,'5328.8765'
11102,1945.8543010619674,'5316.7476'
11103,1945.855689976739,'5325.372'
11104,1945.8570788915108,'5316.2246'
11105,1945.8584678062828,'5311.914'
11106,1945.8598567211127,'5320.1'
11107,1945.861245635885,'5329.78'
11108,1945.8626345506577,'5317.1904'
11109,1945.8640234654295,'5318.665'
11110,1945.8654123802014,'5322.2646'
11111,1945.8668012950313,'5320.9604'
11112,1945.8681902098033,'5289.2964'
11113,1945.869579124575,'5315.997'
11114,1945.8709680393476,'5308.1313'
11115,1945.8723569541776,'5302.807'
11116,1945.8737458689486,'5319.5225'
11117,1945.8751347837206,'5315.3057'
11118,1945.8765236985505,'5312.4873'
11119,1945.8779126133222,'5318.121'
11120,1945.8793015281522,'5302.1064'
11121,1945.880690442924,'5328.1475'
11122,1945.8820793576965,'5330.606'
11123,1945.8834682725274,'5317.4937'
11124,1945.884857187299,'5316.5444'
11125,1945.886246102129,'5318.214'
11126,1945.887635016901,'5314.593'
11127,1945.889023931731,'5307.7324'
11128,1945.890412846561,'5329.4653'
11129,1945.8918017613328,'5326.2427'
11130,1945.8931906761636,'5327.203'
11131,1945.8945795909942,'5315.1045'
11132,1945.895968505766,'5313.383'
11133,1945.897357420596,'5325.993'
11134,1945.898746335426,'5320.0513'
11135,1945.9001352501978,'5305.135'
11136,1945.901524165028,'5292.461'
11137,1945.9029130798579,'5331.462'
11138,1945.9043019946885,'5315.818'
11139,1945.9056909095193,'5330.743'
11140,1945.907079824291,'5326.371'
11141,1945.9084687391212,'5322.6294'
11142,1945.9098576539511,'5328.555'
11143,1945.9112465687813,'5317.5063'
11144,1945.9126354836112,'5318.5205'
11145,1945.9140243984411,'5346.008'
11146,1945.915413313272,'5315.5503'
11147,1945.9168022281026,'5309.5674'
11148,1945.9181911429328,'5320.298'
11149,1945.9195800577627,'5318.07'
11150,1945.9209689725926,'5319.6875'
11151,1945.9223578874225,'5318.4253'
11152,1945.9237468022527,'5334.405'
11153,1945.9251357170826,'5318.993'
11154,1945.9265246319133,'5317.756'
11155,1945.9279135468023,'5339.0923'
11156,1945.9293024616322,'5300.5884'
11157,1945.9306913764624,'5306.12'
11158,1945.9320802912923,'5312.0815'
11159,1945.9334692061225,'5327.715'
11160,1945.9348581210106,'5317.792'
11161,1945.9362470358415,'5312.138'
11162,1945.937635950672,'5304.3823'
11163,1945.9390248655602,'5311.3027'
11164,1945.9404137803904,'5307.2373'
11165,1945.9418026952203,'5310.3755'
11166,1945.9431916101084,'5318.059'
11167,1945.9445805249386,'5314.6904'
11168,1945.9459694398267,'5319.5894'
11169,1945.9473583546574,'5328.416'
11170,1945.9487472694882,'5317.2686'
11171,1945.9501361843763,'5323.2773'
11172,1945.9515250992645,'5324.5337'
11173,1945.9529140140946,'5331.8086'
11174,1945.954302928983,'5333.3423'
11175,1945.955691843813,'5330.553'
11176,1945.9570807587004,'5329.819'
11177,1945.9584696735305,'5316.428'
11178,1945.9598585884194,'5342.2544'
11179,1945.9612475033075,'5295.236'
11180,1945.9626364181377,'5344.802'
11181,1945.9640253330258,'5332.4355'
11182,1945.965414247914,'5319.5894'
11183,1945.9668031628023,'5312.8374'
11184,1945.9681920776322,'5302.219'
11185,1945.969580992521,'5326.6577'
11186,1945.97096990741,'5328.5303'
11187,1945.9723588222982,'5305.257'
11188,1945.9737477371866,'5282.278'
11189,1945.9751366520748,'5304.152'
11190,1945.976525566905,'5338.2817'
11191,1945.977914481793,'5316.2993'
11192,1945.9793033966812,'5333.6216'
11193,1945.9806923115702,'5302.307'
11194,1945.982081226459,'5316.4487'
11195,1945.9834701413474,'5324.229'
11196,1945.9848590562356,'5304.9287'
11197,1945.9862479711237,'5341.821'
11198,1945.9876368860118,'5317.393'
11199,1945.9890258009584,'5306.8037'
11200,1945.9904147158472,'5331.5303'
11201,1945.9918036307363,'5323.703'
11202,1945.9931925456244,'5327.7188'
