# File generated by CMD 3.7 (http://stev.oapd.inaf.it/cmd) on Sat Jul 13 16:33:11 UTC 2024
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: Gaia EDR3 (all Vegamags, Gaia passbands from ESA/Gaia website)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.0152 0.01508 8.30103 3.8387832642 2.6059200366    3.837  2.603  3.7490  2.367    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.739 -1.852 -1.499 -2.374
0.0152 0.01508 8.30103 3.8388810158 2.6059209641    3.838  2.588  3.7396  2.344    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.701 -1.800 -1.425 -2.344
0.0152 0.01508 8.30103 3.8389956951 2.6059220521    3.838  2.569  3.7307  2.328    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.653 -1.736 -1.342 -2.301
0.0152 0.01508 8.30103 3.8391153812 2.6059231875    3.838  2.547  3.7228  2.318    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.598 -1.667 -1.254 -2.249
0.0152 0.01508 8.30103 3.8392508030 2.6059244721    3.838  2.522  3.7149  2.312    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.534 -1.586 -1.155 -2.186
0.0152 0.01508 8.30103 3.8394007683 2.6059258945    3.838  2.496  3.7069  2.306    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.469 -1.503 -1.053 -2.120
0.0152 0.01508 8.30103 3.8395648003 2.6059274503    3.838  2.477  3.6987  2.291    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.423 -1.436 -0.966 -2.071
0.0152 0.01508 8.30103 3.8396809101 2.6059285514    3.838  2.469  3.6929  2.277    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.402 -1.399 -0.914 -2.046
0.0152 0.01508 8.30103 3.8398036957 2.6059297157    3.838  2.480  3.6870  2.242    3  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.431 -1.411 -0.911 -2.072
0.0152 0.01508 8.30103 3.8399872780 2.6059314564    3.839  2.514  3.6786  2.174    3  0.000  0.538     2.62     2.36     1.80     1.30     1.06  4    -1e-30      0.00 7.092e-01 2.756e-01 2.709e-03 7.400e-04 6.720e-03 -1.000 1.527e-02 -1.515 -1.469 -0.945 -2.149
0.0152 0.01508 8.30103 3.8401432037 2.6059329348    3.839  2.556  3.6721  2.106    3  0.000  0.537     3.01     2.67     2.03     1.46     1.20  4    -1e-30      0.00 7.091e-01 2.756e-01 2.705e-03 7.406e-04 6.720e-03 -1.000 1.527e-02 -1.620 -1.551 -1.008 -2.247
0.0152 0.01508 8.30103 3.8402795792 2.6059342276    3.839  2.593  3.6674  2.051    3  0.000  0.533     3.37     2.95     2.23     1.61     1.32  4    -1e-30      0.00 7.091e-01 2.757e-01 2.685e-03 7.477e-04 6.720e-03 -1.000 1.527e-02 -1.711 -1.625 -1.068 -2.333
0.0152 0.01508 8.30103 3.8404278755 2.6059356334    3.839  2.626  3.6634  2.002    3  0.000  0.521     3.73     3.22     2.43     1.76     1.44  4    -1e-30      0.00 7.090e-01 2.757e-01 2.624e-03 7.909e-04 6.720e-03 -1.000 1.527e-02 -1.795 -1.694 -1.125 -2.411
0.0152 0.01508 8.30103 3.8406441212 2.6059376830    3.839  2.665  3.6591  1.946    3  0.000  0.490     4.19     3.56     2.67     1.94     1.59  4    -1e-30      0.00 7.089e-01 2.758e-01 2.473e-03 9.465e-04 6.720e-03 -1.000 1.528e-02 -1.892 -1.774 -1.192 -2.501
0.0152 0.01508 8.30103 3.8408212662 2.6059393618    3.840  2.691  3.6563  1.908    3  0.000  0.463     4.52     3.82     2.85     2.07     1.69  4    -1e-30      0.00 7.088e-01 2.758e-01 2.336e-03 1.108e-03 6.720e-03 -1.000 1.535e-02 -1.958 -1.828 -1.237 -2.562
0.0152 0.01508 8.30103 3.8409047127 2.6059401526    3.840  2.702  3.6552  1.893    3  0.000  0.454     4.67     3.92     2.93     2.13     1.74  4    -1e-30      0.00 7.088e-01 2.759e-01 2.287e-03 1.168e-03 6.720e-03 -1.000 1.536e-02 -1.985 -1.851 -1.256 -2.587
0.0152 0.01508 8.30103 3.8410718441 2.6059417363    3.840  2.723  3.6530  1.863    3  0.000  0.435     4.96     4.14     3.09     2.24     1.83  4    -1e-30      0.00 7.087e-01 2.759e-01 2.193e-03 1.284e-03 6.720e-03 -1.000 1.536e-02 -2.038 -1.895 -1.293 -2.636
0.0152 0.01508 8.30103 3.8411159515 2.6059421542    3.840  2.729  3.6525  1.856    3  0.000  0.431     5.04     4.20     3.13     2.27     1.86  4    -1e-30      0.00 7.087e-01 2.759e-01 2.174e-03 1.307e-03 6.720e-03 -1.000 1.536e-02 -2.051 -1.906 -1.303 -2.648
0.0152 0.01508 8.30103 3.8414247036 2.6059450793    3.840  2.766  3.6488  1.803    3  0.000  0.410     5.61     4.61     3.42     2.49     2.04  4    -1e-30      0.00 7.085e-01 2.761e-01 2.064e-03 1.442e-03 6.720e-03 -1.000 1.537e-02 -2.146 -1.984 -1.370 -2.735
0.0152 0.01508 8.30103 3.8417334557 2.6059480039    3.840  2.804  3.6452  1.751    3  0.000  0.394     6.25     5.07     3.74     2.73     2.23  4    -1e-30      0.00 7.082e-01 2.764e-01 1.982e-03 1.554e-03 6.706e-03 -1.000 1.537e-02 -2.240 -2.061 -1.436 -2.821
0.0152 0.01508 8.30103 3.8420422077 2.6059509280    3.841  2.841  3.6417  1.700    3  0.000  0.386     6.95     5.56     4.09     2.99     2.44  4    -1e-30      0.00 7.069e-01 2.776e-01 1.920e-03 1.694e-03 6.633e-03 -1.000 1.540e-02 -2.334 -2.139 -1.503 -2.906
0.0152 0.01508 8.30103 3.8423948288 2.6059542669    3.841  2.884  3.6380  1.642    3  0.000  0.382     7.83     6.18     4.52     3.30     2.70  4    -1e-30      0.00 7.034e-01 2.812e-01 1.861e-03 1.894e-03 6.487e-03 -1.000 1.537e-02 -2.441 -2.228 -1.581 -3.003
0.0152 0.01508 8.30103 3.8427033424 2.6059571875    3.841  2.922  3.6349  1.592    3  0.000  0.381     8.68     6.76     4.93     3.61     2.95  4    -1e-30      0.00 6.990e-01 2.856e-01 1.817e-03 2.067e-03 6.352e-03 -1.000 1.537e-02 -2.535 -2.306 -1.650 -3.088
0.0152 0.01508 8.30103 3.8430118561 2.6059601076    3.842  2.960  3.6318  1.542    3  0.000  0.381     9.62     7.41     5.38     3.94     3.23  4    -1e-30      0.00 6.941e-01 2.905e-01 1.781e-03 2.213e-03 6.236e-03 -1.000 1.540e-02 -2.630 -2.386 -1.720 -3.174
0.0152 0.01508 8.30103 3.8433203697 2.6059630272    3.842  2.998  3.6288  1.491    3  0.000  0.380    10.67     8.11     5.86     4.30     3.53  4    -1e-30      0.00 6.892e-01 2.954e-01 1.752e-03 2.334e-03 6.138e-03 -1.000 1.536e-02 -2.726 -2.466 -1.791 -3.260
0.0152 0.01508 8.30103 3.8436288834 2.6059659462    3.842  3.037  3.6255  1.440    3  0.000  0.380    11.87     8.90     6.41     4.71     3.86  4    -1e-30      0.00 6.849e-01 2.998e-01 1.730e-03 2.428e-03 6.064e-03 -1.000 1.534e-02 -2.822 -2.544 -1.856 -3.348
0.0152 0.01508 8.30103 3.8439371586 2.6059688625    3.843  3.074  3.6226  1.391    3  0.000  0.380    13.11     9.72     6.97     5.13     4.20  4    -1e-30      0.00 6.813e-01 3.034e-01 1.713e-03 2.498e-03 6.006e-03 -1.000 1.537e-02 -2.914 -2.619 -1.919 -3.431
0.0152 0.01508 8.30103 3.8442635536 2.6059719495    3.843  3.100  3.6205  1.357    3  0.000  0.380    14.09    10.35     7.40     5.45     4.47  4    -1e-30      0.00 6.792e-01 3.054e-01 1.704e-03 2.537e-03 5.975e-03 -1.000 1.535e-02 -2.980 -2.672 -1.963 -3.490
0.0152 0.01508 8.30103 3.8449110985 2.6059780723    3.844  3.129  3.6181  1.319    3  0.000  0.380    15.24    11.09     7.90     5.83     4.78  4    -1e-30      0.00 6.770e-01 3.077e-01 1.695e-03 2.576e-03 5.944e-03 -1.000 1.531e-02 -3.052 -2.729 -2.010 -3.554
0.0152 0.01508 8.30103 3.8472650051 2.6060003092    3.846  3.107  3.6202  1.348    4  0.000  0.380     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.770e-01 3.077e-01 1.695e-03 2.576e-03 5.944e-03 -1.000 1.531e-02 -2.999 -2.689 -1.979 -3.508
0.0152 0.01508 8.30103 3.8498601913 2.6060247892    3.849  3.073  3.6234  1.395    4  0.000  0.380     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.770e-01 3.077e-01 1.695e-03 2.576e-03 5.943e-03 -1.000 1.531e-02 -2.914 -2.622 -1.925 -3.433
0.0152 0.01508 8.30103 3.8517997265 2.6060430598    3.851  3.040  3.6264  1.441    4  0.000  0.380     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.770e-01 3.077e-01 1.695e-03 2.576e-03 5.943e-03 -1.000 1.531e-02 -2.829 -2.555 -1.870 -3.357
0.0152 0.01508 8.30103 3.8533964157 2.6060580849    3.852  3.006  3.6294  1.487    4  0.000  0.380     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.770e-01 3.077e-01 1.695e-03 2.576e-03 5.943e-03 -1.000 1.531e-02 -2.745 -2.488 -1.816 -3.282
0.0152 0.01508 8.30103 3.8548419476 2.6060716752    3.854  2.971  3.6325  1.535    4  0.000  0.380     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.770e-01 3.077e-01 1.695e-03 2.576e-03 5.943e-03 -1.000 1.531e-02 -2.658 -2.417 -1.755 -3.204
0.0152 0.01508 8.30103 3.8561518192 2.6060839800    3.855  2.937  3.6356  1.582    4  0.000  0.380     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.770e-01 3.076e-01 1.695e-03 2.576e-03 5.943e-03 -1.000 1.531e-02 -2.572 -2.347 -1.694 -3.127
0.0152 0.01508 8.30103 3.8574802876 2.6060964496    3.856  2.900  3.6389  1.632    4  0.000  0.380     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.770e-01 3.076e-01 1.695e-03 2.576e-03 5.943e-03 -1.000 1.531e-02 -2.481 -2.273 -1.629 -3.045
0.0152 0.01508 8.30103 3.8588225842 2.6061090391    3.858  2.863  3.6423  1.683    4  0.000  0.380     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.770e-01 3.076e-01 1.695e-03 2.576e-03 5.943e-03 -1.000 1.531e-02 -2.387 -2.196 -1.562 -2.961
0.0152 0.01508 8.30103 3.8602132797 2.6061220718    3.859  2.825  3.6457  1.734    4  0.000  0.380     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.771e-01 3.076e-01 1.695e-03 2.576e-03 5.943e-03 -1.000 1.531e-02 -2.293 -2.118 -1.494 -2.875
0.0152 0.01508 8.30103 3.8617157936 2.6061361403    3.861  2.788  3.6492  1.786    4  0.000  0.380     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.771e-01 3.076e-01 1.695e-03 2.576e-03 5.943e-03 -1.000 1.531e-02 -2.199 -2.040 -1.427 -2.789
0.0152 0.01508 8.30103 3.8634126186 2.6061520131    3.862  2.750  3.6528  1.838    4  0.000  0.380     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.771e-01 3.076e-01 1.695e-03 2.576e-03 5.943e-03 -1.000 1.531e-02 -2.106 -1.962 -1.360 -2.703
0.0152 0.01508 8.30103 3.8654236794 2.6061708046    3.864  2.713  3.6565  1.890    4  0.000  0.380     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.771e-01 3.076e-01 1.695e-03 2.576e-03 5.943e-03 -1.000 1.531e-02 -2.013 -1.885 -1.295 -2.618
0.0152 0.01508 8.30103 3.8679826260 2.6061946831    3.867  2.678  3.6605  1.942    4  0.000  0.380     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.771e-01 3.076e-01 1.695e-03 2.576e-03 5.943e-03 -1.000 1.531e-02 -1.925 -1.813 -1.235 -2.537
0.0152 0.01508 8.30103 3.8718843460 2.6062310217    3.871  2.641  3.6654  1.998    4  0.000  0.380     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.771e-01 3.076e-01 1.695e-03 2.576e-03 5.943e-03 -1.000 1.531e-02 -1.833 -1.740 -1.176 -2.452
0.0152 0.01508 8.30103 3.8793165684 2.6063000090    3.878  2.611  3.6727  2.059    4  0.000  0.380     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.771e-01 3.076e-01 1.696e-03 2.575e-03 5.943e-03 -1.000 1.531e-02 -1.757 -1.690 -1.149 -2.385
0.0152 0.01508 8.30103 3.8815777302 2.6063209372    3.881  2.606  3.6747  2.071    4  0.000  0.380     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.771e-01 3.076e-01 1.696e-03 2.575e-03 5.943e-03 -1.000 1.531e-02 -1.746 -1.686 -1.150 -2.376
0.0152 0.01508 8.30103 3.8868107796 2.6063692646    3.886  2.619  3.6789  2.076    5  0.000  0.380     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.771e-01 3.076e-01 1.696e-03 2.575e-03 5.943e-03 -1.000 1.531e-02 -1.778 -1.734 -1.209 -2.414
0.0152 0.01508 8.30103 3.8955225945 2.6064493872    3.895  2.641  3.6836  2.074    5  0.000  0.380     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.772e-01 3.075e-01 1.696e-03 2.575e-03 5.943e-03 -1.000 1.531e-02 -1.832 -1.802 -1.290 -2.472
0.0152 0.01508 8.30103 3.9075751305 2.6065595575    3.907  2.664  3.6853  2.059    5  0.000  0.380     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.772e-01 3.075e-01 1.696e-03 2.575e-03 5.943e-03 -1.000 1.531e-02 -1.889 -1.865 -1.357 -2.532
0.0152 0.01508 8.30103 3.9541380405 2.6069779352    3.954  2.740  3.6877  1.998    5  0.000  0.381     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.773e-01 3.074e-01 1.697e-03 2.574e-03 5.942e-03 -1.000 1.531e-02 -2.080 -2.064 -1.562 -2.727
0.0152 0.01508 8.30103 3.9611623287 2.6070400688    3.961  2.751  3.6879  1.988    5  0.000  0.381     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.773e-01 3.073e-01 1.697e-03 2.574e-03 5.942e-03 -1.000 1.531e-02 -2.108 -2.092 -1.589 -2.754
0.0152 0.01508 8.30103 4.0000000000 2.6073790840    4.001  2.776  3.6787  1.931    6  0.000  0.381     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.774e-01 3.072e-01 1.698e-03 2.574e-03 5.942e-03 -1.000 1.531e-02 -2.171 -2.127 -1.600 -2.809
0.0152 0.01508 8.30103 4.0155963898 2.6075131049    4.016  2.780  3.6727  1.904    6  0.000  0.381     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.775e-01 3.072e-01 1.698e-03 2.574e-03 5.941e-03 -1.000 1.532e-02 -2.180 -2.115 -1.572 -2.811
0.0152 0.01508 8.30103 4.0291104317 2.6076282676    4.029  2.796  3.6615  1.845    6  0.000  0.381     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.775e-01 3.072e-01 1.698e-03 2.574e-03 5.941e-03 -1.000 1.532e-02 -2.220 -2.113 -1.538 -2.834
0.0152 0.01508 8.30103 4.0323305130 2.6076555773    4.032  2.826  3.6549  1.789    6  0.000  0.381     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.775e-01 3.072e-01 1.698e-03 2.574e-03 5.941e-03 -1.000 1.532e-02 -2.296 -2.162 -1.567 -2.898
0.0152 0.01508 8.30103 4.0331592560 2.6076625978    4.033  2.858  3.6504  1.739    6  0.000  0.381     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.775e-01 3.072e-01 1.698e-03 2.574e-03 5.941e-03 -1.000 1.532e-02 -2.375 -2.221 -1.613 -2.968
0.0152 0.01508 8.30103 4.0334243774 2.6076648430    4.034  2.888  3.6467  1.694    6  0.000  0.381     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.775e-01 3.072e-01 1.698e-03 2.574e-03 5.941e-03 -1.000 1.532e-02 -2.450 -2.279 -1.660 -3.034
0.0152 0.01508 8.30103 4.0334348679 2.6076649318    4.034  2.889  3.6465  1.692    6  0.000  0.381     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.775e-01 3.072e-01 1.698e-03 2.574e-03 5.941e-03 -1.000 1.532e-02 -2.454 -2.282 -1.662 -3.037
0.0152 0.01508 8.30103 4.0335774422 2.6076661391    4.034  2.935  3.6418  1.628    7  0.000  0.381     8.03     6.42     4.69     3.43     2.81  4    -1e-30      0.00 6.775e-01 3.072e-01 1.698e-03 2.574e-03 5.941e-03 -1.000 1.532e-02 -2.567 -2.374 -1.740 -3.139
0.0152 0.01508 8.30103 4.0336875916 2.6076670717    4.034  2.972  3.6382  1.577    7  0.000  0.381     8.91     7.03     5.12     3.74     3.07  4    -1e-30      0.00 6.775e-01 3.072e-01 1.698e-03 2.574e-03 5.941e-03 -1.000 1.532e-02 -2.659 -2.448 -1.804 -3.221
0.0152 0.01508 8.30103 4.0339236259 2.6076690700    4.034  2.960  3.6397  1.595    7  0.000  0.381     8.59     6.81     4.97     3.63     2.97  4    -1e-30      0.00 6.775e-01 3.072e-01 1.698e-03 2.574e-03 5.941e-03 -1.000 1.532e-02 -2.629 -2.425 -1.785 -3.195
0.0152 0.01508 8.30103 4.0344352722 2.6076734008    4.034  2.928  3.6426  1.639    7  0.000  0.381     7.85     6.29     4.61     3.36     2.75  4    -1e-30      0.00 6.775e-01 3.072e-01 1.698e-03 2.574e-03 5.940e-03 -1.000 1.532e-02 -2.549 -2.360 -1.728 -3.123
0.0152 0.01508 8.30103 4.0349197388 2.6076775003    4.035  2.966  3.6386  1.585    7  0.000  0.381     8.77     6.94     5.06     3.69     3.03  4    -1e-30      0.00 6.775e-01 3.072e-01 1.698e-03 2.574e-03 5.940e-03 -1.000 1.532e-02 -2.644 -2.435 -1.792 -3.207
0.0152 0.01508 8.30103 4.0352654457 2.6076804249    4.035  3.003  3.6351  1.533    7  0.000  0.381     9.76     7.61     5.52     4.04     3.31  4    -1e-30      0.00 6.775e-01 3.072e-01 1.698e-03 2.574e-03 5.940e-03 -1.000 1.532e-02 -2.737 -2.510 -1.856 -3.290
0.0152 0.01508 8.30103 4.0356903076 2.6076840185    4.036  3.040  3.6315  1.482    7  0.000  0.381    10.85     8.35     6.03     4.42     3.62  4    -1e-30      0.00 6.775e-01 3.072e-01 1.698e-03 2.574e-03 5.940e-03 -1.000 1.532e-02 -2.829 -2.584 -1.919 -3.372
0.0152 0.01508 8.30103 4.0362467766 2.6076887238    4.036  3.078  3.6280  1.430    7  0.000  0.381    12.09     9.18     6.61     4.85     3.97  4    -1e-30      0.00 6.775e-01 3.072e-01 1.698e-03 2.574e-03 5.940e-03 -1.000 1.532e-02 -2.925 -2.660 -1.981 -3.458
0.0152 0.01508 8.30103 4.0369386673 2.6076945721    4.037  3.117  3.6245  1.377    7  0.000  0.381    13.49    10.10     7.24     5.32     4.36  4    -1e-30      0.00 6.775e-01 3.072e-01 1.698e-03 2.574e-03 5.940e-03 -1.000 1.532e-02 -3.023 -2.738 -2.045 -3.545
0.0152 0.01508 8.30103 4.0377049446 2.6077010466    4.038  3.157  3.6209  1.322    7  0.000  0.381    15.11    11.15     7.95     5.85     4.80  4    -1e-30      0.00 6.775e-01 3.072e-01 1.698e-03 2.574e-03 5.940e-03 -1.000 1.532e-02 -3.123 -2.818 -2.110 -3.636
0.0152 0.01508 8.30103 4.0384688377 2.6077074980    4.038  3.198  3.6171  1.267    7  0.000  0.381    16.96    12.33     8.76     6.45     5.29  4    -1e-30      0.00 6.775e-01 3.072e-01 1.698e-03 2.574e-03 5.940e-03 -1.000 1.532e-02 -3.225 -2.897 -2.172 -3.725
0.0152 0.01508 8.30103 4.0391917229 2.6077136006    4.039  3.239  3.6135  1.211    7  0.000  0.381    19.02    13.63     9.64     7.11     5.84  4    -1e-30      0.00 6.775e-01 3.072e-01 1.698e-03 2.575e-03 5.940e-03 -1.000 1.532e-02 -3.327 -2.976 -2.235 -3.815
0.0152 0.01508 8.30103 4.0398569107 2.6077192138    4.040  3.280  3.6099  1.156    7  0.000  0.381    21.32    15.06    10.60     7.83     6.43  4    -1e-30      0.00 6.775e-01 3.072e-01 1.696e-03 2.576e-03 5.940e-03 -1.000 1.532e-02 -3.429 -3.055 -2.299 -3.905
0.0152 0.01508 8.30103 4.0404624939 2.6077243222    4.040  3.321  3.6062  1.100    7  0.000  0.380    23.95    16.66    11.67     8.64     7.09  4    -1e-30      0.00 6.775e-01 3.072e-01 1.692e-03 2.581e-03 5.940e-03 -1.000 1.532e-02 -3.532 -3.132 -2.357 -3.994
0.0152 0.01508 8.30103 4.0410070419 2.6077289143    4.041  3.362  3.6024  1.044    7  0.000  0.378    26.90    18.44    12.86     9.53     7.83  4    -1e-30      0.00 6.775e-01 3.072e-01 1.687e-03 2.587e-03 5.940e-03 -1.000 1.533e-02 -3.635 -3.209 -2.414 -4.082
0.0152 0.01508 8.30103 4.0414962769 2.6077330387    4.041  3.403  3.5987  0.989    7  0.000  0.377    30.19    20.39    14.16    10.51     8.63  4    -1e-30      0.00 6.775e-01 3.072e-01 1.682e-03 2.593e-03 5.940e-03 -1.000 1.533e-02 -3.737 -3.284 -2.470 -4.169
0.0152 0.01508 8.30103 4.0419421196 2.6077367963    4.042  3.444  3.5951  0.933    7  0.000  0.376    33.86    22.54    15.58    11.58     9.52  4    -1e-30      0.00 6.775e-01 3.072e-01 1.678e-03 2.598e-03 5.940e-03 -1.000 1.537e-02 -3.839 -3.356 -2.520 -4.255
0.0152 0.01508 8.30103 4.0423541069 2.6077402677    4.042  3.484  3.5912  0.877    7  0.000  0.376    38.02    24.94    17.16    12.77    10.50  4 -2.66e-30      0.00 6.775e-01 3.072e-01 1.675e-03 2.602e-03 5.940e-03 -1.000 1.537e-02 -3.940 -3.427 -2.568 -4.339
0.0152 0.01508 8.30103 4.0427374840 2.6077434973    4.043  3.525  3.5867  0.819    7  0.000  0.375    42.92    27.72    18.98    14.15    11.64  4 -3.18e-25      0.00 6.775e-01 3.071e-01 1.672e-03 2.606e-03 5.939e-03 -1.000 1.540e-02 -4.042 -3.488 -2.598 -4.418
0.0152 0.01508 8.30103 4.0430936813 2.6077464973    4.043  3.565  3.5813  0.756    7  0.000  0.375    48.85    31.03    21.14    15.79    12.99  4  -5.1e-10      0.00 6.775e-01 3.071e-01 1.670e-03 2.609e-03 5.939e-03 -1.000 1.546e-02 -4.144 -3.539 -2.609 -4.492
0.0152 0.01508 8.30103 4.0434217453 2.6077492598    4.043  3.606  3.5772  0.700    7  0.000  0.374    54.96    34.38    23.32    17.44    14.35  4 -8.36e-09      0.00 6.775e-01 3.071e-01 1.668e-03 2.613e-03 5.937e-03 -1.000 1.546e-02 -4.245 -3.597 -2.631 -4.569
0.0152 0.01508 8.30103 4.0437269211 2.6077518292    4.043  3.646  3.5732  0.643    7  0.000  0.374    61.80    38.09    25.71    19.26    15.85  4 -9.97e-09      0.00 6.774e-01 3.072e-01 1.666e-03 2.618e-03 5.934e-03 -1.000 1.540e-02 -4.346 -3.653 -2.647 -4.644
0.0152 0.01508 8.30103 4.0440106392 2.6077542174    4.043  3.687  3.5691  0.586    7  0.000  0.374    69.54    42.22    28.37    21.29    17.52  4 -1.21e-08      0.00 6.774e-01 3.072e-01 1.664e-03 2.625e-03 5.929e-03 -1.000 1.546e-02 -4.447 -3.706 -2.656 -4.718
0.0152 0.01508 8.30103 4.0442771912 2.6077564608    4.042  3.727  3.5648  0.529    7  0.000  0.374    78.33    46.83    31.32    23.54    19.38  3 -1.49e-08      0.00 6.772e-01 3.074e-01 1.662e-03 2.632e-03 5.923e-03 -1.000 1.539e-02 -4.548 -3.748 -2.642 -4.785
0.0152 0.01508 8.30103 4.0445284843 2.6077585755    4.042  3.767  3.5605  0.471    7  0.000  0.374    88.20    51.94    34.58    26.02    21.43  3 -2.06e-08      0.00 6.769e-01 3.077e-01 1.660e-03 2.641e-03 5.916e-03 -1.000 1.542e-02 -4.648 -3.790 -2.626 -4.852
0.0152 0.01508 8.30103 4.0447673798 2.6077605856    4.042  3.807  3.5562  0.414    7  0.000  0.374    99.27    57.58    38.15    28.76    23.69  3 -3.05e-08      0.00 6.761e-01 3.085e-01 1.657e-03 2.652e-03 5.907e-03 -1.000 1.542e-02 -4.748 -3.822 -2.584 -4.912
0.0152 0.01508 8.30103 4.0449962616 2.6077625112    4.041  3.847  3.5518  0.357    7  0.000  0.374   111.83    63.89    42.13    31.81    26.21  3 -4.59e-08      0.00 6.746e-01 3.100e-01 1.654e-03 2.668e-03 5.894e-03 -1.000 1.538e-02 -4.847 -3.850 -2.533 -4.969
0.0152 0.01508 8.30103 4.0452175140 2.6077643723    4.039  3.886  3.5473  0.300    7  0.000  0.374   125.86    70.82    46.49    35.15    28.97  3 -6.91e-08      0.00 6.711e-01 3.135e-01 1.645e-03 2.705e-03 5.864e-03 -1.000 1.546e-02 -4.945 -3.869 -2.459 -5.017
